region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs3,2018,12,2311,124,242,15.8373,5.36564,10.4717,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.52981,2.95197,834,1481,NA,1834,602,371,5122,344,173511,2018-03-18,34,2017/2018,hhs3,2,NA,NA,1.064578200435,0.9447479973698287,0.4244741127064648,2.0931437139375,0.9574401376797146,0.4277305928861706,0.25048024279104436,"(0,1]",FALSE
HHS Regions,hhs4,2018,12,5392,293,328,11.5171,5.43398,6.08309,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.04185,2.42113,862,842,NA,1383,360,250,3697,373,152697,2018-03-18,34,2017/2018,hhs4,1.9,NA,NA,0.9508884703421053,0.7958469275438618,0.4199043917324977,2.1431275828941176,0.7984861795080431,0.38821287891749534,0.3925740208800527,"(0,1]",FALSE
HHS Regions,hhs5,2018,12,8472,765,1212,23.3357,9.02975,14.3059,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.22336,2.13583,567,417,NA,822,242,199,2247,289,105205,2018-03-18,34,2017/2018,hhs5,1.8,NA,NA,0.9469574336000001,0.8509945867453925,0.2743766274748423,1.254810222,0.8586762081955661,0.334936153328096,0.2635762802170706,"(0,1]",FALSE
HHS Regions,hhs6,2018,12,3264,70,161,7.07721,2.14461,4.9326,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.83427,2.635,773,631,NA,898,300,193,2795,270,106072,2018-03-18,34,2017/2018,hhs6,4.2,NA,NA,0.6270673238411905,0.5882921186875817,0.3203854711016909,1.1559169045625,0.5810166622993104,0.31722223626183427,0.14516845377721255,"(0,1]",FALSE
HHS Regions,hhs7,2018,12,1509,52,143,12.9225,3.44599,9.47647,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.73415,3.05193,143,118,NA,233,53,73,620,99,20315,2018-03-18,34,2017/2018,hhs7,1.9,NA,NA,1.253068140131579,0.7852963594668567,0.41402678303943974,2.242461868875,0.7769545418146696,0.43325109183165633,1.0989322526667924,"(1,2]",FALSE
HHS Regions,hhs8,2018,12,2284,131,201,14.5359,5.73555,8.80035,2018-03-18,NA,NA,NA,NA,NA,NA,NA,1.2732,1.36816,234,215,NA,423,135,81,1088,150,79523,2018-03-18,34,2017/2018,hhs8,1.3,NA,NA,0.8370222470769231,0.6844186392129601,0.2833481135167209,1.377102345409091,0.6934406442776774,0.30688616318339046,0.4678660038297117,"(0,1]",FALSE
HHS Regions,hhs9,2018,12,2214,51,150,9.07859,2.30352,6.77507,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.96904,2.74783,351,441,NA,917,292,321,2322,199,84503,2018-03-18,34,2017/2018,hhs9,2.4,NA,NA,1.12478876311,0.8038991833793236,0.3214468117360108,1.4990743463172413,0.8180438118148013,0.3298112367422047,0.9300621601772904,"(0,1]",FALSE
HHS Regions,hhs10,2018,12,2304,141,270,17.8385,6.11979,11.7188,2018-03-18,NA,NA,NA,NA,NA,NA,NA,2.21496,2.71268,290,329,NA,407,176,150,1352,147,49840,2018-03-18,34,2017/2018,hhs10,1.4,NA,NA,1.299888828857143,1.0073672274994856,0.532558800601768,2.2510056919909087,1.0258872463672548,0.6588555821001704,0.41587502623333605,"(0,1]",FALSE
HHS Regions,hhs1,2018,13,2076,159,201,17.341,7.65896,9.68208,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.19066,1.89217,187,170,NA,475,128,95,1055,139,55756,2018-03-25,35,2017/2018,hhs1,1.4,NA,NA,1.2934126067142855,0.6858086285745855,0.38014853502386753,1.2934126067142855,0.7172168120870114,0.37495029534465235,1.5367258054767978,"(1,2]",TRUE
HHS Regions,hhs2,2018,13,3171,236,249,15.2949,7.44245,7.85241,2018-03-25,NA,NA,NA,NA,NA,NA,NA,3.21338,2.5123,939,699,NA,1189,349,245,3421,169,136170,2018-03-25,35,2017/2018,hhs2,3.1,NA,NA,0.8780312072193547,0.7929873681224272,0.45579310581440624,2.4938964075342307,0.7389419132026888,0.3728358441814127,0.3730577308682491,"(0,1]",FALSE
HHS Regions,hhs3,2018,13,2376,131,256,16.2879,5.51347,10.7744,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.47931,2.72636,693,1202,NA,1409,481,298,4083,341,149760,2018-03-25,35,2017/2018,hhs3,2,NA,NA,1.0377412332549998,0.8751282304358087,0.31534859413763455,1.5197084269499999,0.8732226262398471,0.3633161807251346,0.4528248829622552,"(0,1]",FALSE
HHS Regions,hhs4,2018,13,4657,219,265,10.393,4.7026,5.69036,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.05329,2.34861,845,786,NA,1236,354,233,3454,367,147066,2018-03-25,35,2017/2018,hhs4,1.9,NA,NA,0.9683639843684211,0.7186151550965202,0.36711331562307714,1.770568059764706,0.6919715790733153,0.37039667488590794,0.7462064970757148,"(0,1]",FALSE
HHS Regions,hhs5,2018,13,8274,624,1280,23.0118,7.5417,15.4701,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.16796,2.13801,449,368,NA,674,246,170,1907,280,89195,2018-03-25,35,2017/2018,hhs5,1.8,NA,NA,0.9272629892888888,0.7352963894769137,0.2442666712326683,1.1627350340666667,0.73134756628754,0.26107933870624145,0.750405696491314,"(0,1]",FALSE
HHS Regions,hhs6,2018,13,2691,40,74,4.23634,1.48644,2.74991,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.95336,2.38597,707,544,NA,790,231,164,2436,271,102097,2018-03-25,35,2017/2018,hhs6,4.2,NA,NA,0.6733918164228571,0.48418367851325567,0.2926020375461472,0.991262580945,0.5089016549628247,0.29603345785314017,0.5556471983029521,"(0,1]",FALSE
HHS Regions,hhs7,2018,13,1329,34,100,10.0828,2.55831,7.52445,2018-03-25,NA,NA,NA,NA,NA,NA,NA,1.97997,2.62269,125,113,NA,212,48,53,551,101,21009,2018-03-25,35,2017/2018,hhs7,1.9,NA,NA,0.9370176762315789,0.6525454201808452,0.37686043093491506,1.9097331831249997,0.6584893431704164,0.3678577999732222,0.7571630480077837,"(0,1]",FALSE
HHS Regions,hhs8,2018,13,2060,84,147,11.2136,4.07767,7.13592,2018-03-25,NA,NA,NA,NA,NA,NA,NA,1.08504,1.36143,177,142,NA,242,82,65,708,128,52004,2018-03-25,35,2017/2018,hhs8,1.3,NA,NA,0.7410522727384615,0.580717224674101,0.28496700348041265,1.1957394213863635,0.6073262762169082,0.2785091651403218,0.48014935685932614,"(0,1]",FALSE
HHS Regions,hhs9,2018,13,1820,26,102,7.03297,1.42857,5.6044,2018-03-25,NA,NA,NA,NA,NA,NA,NA,2.74521,2.53941,320,414,NA,672,242,285,1933,204,76120,2018-03-25,35,2017/2018,hhs9,2.4,NA,NA,1.06339175177625,0.7632023032067236,0.32763286640988315,1.666478632772414,0.7408570896283891,0.31556372557982804,1.0220904242248505,"(1,2]",FALSE
HHS Regions,hhs10,2018,13,2214,155,253,18.4282,7.0009,11.4273,2018-03-25,NA,NA,NA,NA,NA,NA,NA,1.87625,2.46337,279,282,NA,315,134,135,1145,144,46481,2018-03-25,35,2017/2018,hhs10,1.4,NA,NA,1.0932077839285714,0.958153856985871,0.8262194279923429,3.4357526315789473,0.891524693248505,0.6240952872407631,0.32316073331004214,"(0,1]",FALSE
HHS Regions,hhs1,2018,14,2076,125,224,16.8112,6.02119,10.79,2018-04-01,NA,NA,NA,NA,NA,NA,NA,2.03106,1.84353,210,161,NA,463,85,90,1009,131,54732,2018-04-01,36,2017/2018,hhs1,1.4,NA,NA,1.206867458057143,0.6645321123255041,0.35942653782899264,1.206867458057143,0.6508282410370081,0.36530474679432834,1.5221242589907893,"(1,2]",TRUE
HHS Regions,hhs2,2018,14,2518,180,192,14.7736,7.14853,7.6251,2018-04-01,NA,NA,NA,NA,NA,NA,NA,2.90488,2.18544,872,632,NA,805,330,242,2881,171,131827,2018-04-01,36,2017/2018,hhs2,3.1,NA,NA,0.7986208542967741,0.6342593686643566,0.30014919172589194,1.1247901602538461,0.7041251645922163,0.39331023815681687,0.2402573859948222,"(0,1]",FALSE
HHS Regions,hhs3,2018,14,2240,73,212,12.7232,3.25893,9.46429,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.99038,2.26959,774,1244,NA,1211,564,373,4166,341,183557,2018-04-01,36,2017/2018,hhs3,2,NA,NA,0.86856998592,0.799791650913904,0.3434123784199838,1.798458707541667,0.7953752543169447,0.3052739075521243,0.2397674016425974,"(0,1]",FALSE
HHS Regions,hhs4,2018,14,4271,137,236,8.73332,3.20768,5.52564,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.77067,2.06227,818,698,NA,1068,313,189,3086,370,149641,2018-04-01,36,2017/2018,hhs4,1.9,NA,NA,0.8505430119768421,0.5614526545795638,0.28924262670181017,1.3569797614941177,0.5956661552383125,0.31633430407546304,0.8057199407552321,"(0,1]",FALSE
HHS Regions,hhs5,2018,14,7410,376,951,17.9082,5.07422,12.834,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.76048,1.7405,400,350,NA,604,206,162,1722,282,98937,2018-04-01,36,2017/2018,hhs5,1.8,NA,NA,0.8028942892444445,0.6077517226403137,0.21216359898430343,0.907221406511111,0.6224307506213104,0.23325612529648912,0.7736711668075128,"(0,1]",FALSE
HHS Regions,hhs6,2018,14,2324,21,61,3.5284,0.903614,2.62478,2018-04-01,NA,NA,NA,NA,NA,NA,NA,2.49171,2.12051,660,457,NA,613,178,156,2064,255,97335,2018-04-01,36,2017/2018,hhs6,4.2,NA,NA,0.5723315486571429,0.4542291676876366,0.2694743357412702,0.9127923751099999,0.45612341232686454,0.269948836521065,0.43048207885574724,"(0,1]",FALSE
HHS Regions,hhs7,2018,14,1205,27,81,8.96266,2.24066,6.72199,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.73584,2.30708,104,109,NA,171,35,48,467,97,20242,2018-04-01,36,2017/2018,hhs7,1.9,NA,NA,0.83171713824,0.5376262498635476,0.27058719760392896,1.2196020515875001,0.5456015100939609,0.30323138267098354,0.9435554645624674,"(0,1]",FALSE
HHS Regions,hhs8,2018,14,1789,65,114,10.0056,3.63331,6.37228,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.12627,1.16769,206,211,NA,331,99,53,900,140,77075,2018-04-01,36,2017/2018,hhs8,1.3,NA,NA,0.7796768683692308,0.5568429647636632,0.26260076064537025,1.202477501,0.5397758935829612,0.25670128754643773,0.9345530639104063,"(0,1]",FALSE
HHS Regions,hhs9,2018,14,1499,22,75,6.47098,1.46765,5.00334,2018-04-01,NA,NA,NA,NA,NA,NA,NA,2.4076,2.23276,288,360,NA,668,235,271,1822,197,81603,2018-04-01,36,2017/2018,hhs9,2.4,NA,NA,0.9382519523,0.6554697822991201,0.2919401904815418,1.353804436262069,0.6692398754749239,0.2901183953063686,0.9272492926241234,"(0,1]",FALSE
HHS Regions,hhs10,2018,14,2007,106,191,14.7982,5.28151,9.51669,2018-04-01,NA,NA,NA,NA,NA,NA,NA,1.68045,2.17431,221,237,NA,284,108,107,957,143,44014,2018-04-01,36,2017/2018,hhs10,1.4,NA,NA,1.0226954629285714,0.7090529952601585,0.4309655600612566,1.516884210526316,0.7311336978646004,0.5787057231415561,0.5038169719165757,"(0,1]",FALSE
HHS Regions,hhs1,2018,15,1919,115,197,16.2585,5.9927,10.2658,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.89908,1.76613,203,158,NA,480,93,71,1005,130,56904,2018-04-08,37,2017/2018,hhs1,1.4,NA,NA,1.1359414844285716,0.6021439822109346,0.3679537533827165,1.1359414844285716,0.6084599293567086,0.3549363412228136,1.4861300289922497,"(1,2]",TRUE
HHS Regions,hhs2,2018,15,2357,123,117,10.1824,5.2185,4.96394,2018-04-08,NA,NA,NA,NA,NA,NA,NA,2.56448,1.94676,935,562,NA,762,267,202,2728,172,140130,2018-04-08,37,2017/2018,hhs2,3.1,NA,NA,0.7430175446709677,0.6851287569898652,0.40891364366061206,2.074119230769231,0.6009834501303212,0.3334815843641682,0.4259128575614017,"(0,1]",FALSE
HHS Regions,hhs3,2018,15,1898,56,154,11.0643,2.95047,8.1138,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.73251,1.92777,598,923,NA,1042,473,313,3349,340,173724,2018-04-08,37,2017/2018,hhs3,2,NA,NA,0.770409948035,0.7112058816011212,0.23868269559571167,1.3588393589416665,0.7156722663132626,0.2803618914128883,0.19523937952439213,"(0,1]",FALSE
HHS Regions,hhs4,2018,15,4050,137,211,8.59259,3.38272,5.20988,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.49163,1.87752,777,640,NA,953,250,184,2804,353,149346,2018-04-08,37,2017/2018,hhs4,1.9,NA,NA,0.7176107104121052,0.5069306560388535,0.256880101893138,1.117986689725,0.512475911095354,0.25892702044235444,0.79224948777573,"(0,1]",FALSE
HHS Regions,hhs5,2018,15,6949,307,894,17.2831,4.4179,12.8652,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.68205,1.56618,359,334,NA,557,216,151,1617,280,103245,2018-04-08,37,2017/2018,hhs5,1.8,NA,NA,0.7729664535833334,0.5242441397467036,0.20014179508203528,0.8188919435764705,0.5340765421779612,0.20776229595746862,1.149823216500629,"(1,2]",FALSE
HHS Regions,hhs6,2018,15,2175,12,50,2.85057,0.551724,2.29885,2018-04-08,NA,NA,NA,NA,NA,NA,NA,2.13115,1.92179,593,393,NA,591,173,123,1873,251,97461,2018-04-08,37,2017/2018,hhs6,4.2,NA,NA,0.49295239939166663,0.4299573907797014,0.25647433358893645,0.900891052049655,0.42908460859882236,0.25186990656353975,0.2535745205302334,"(0,1]",FALSE
HHS Regions,hhs7,2018,15,1140,26,46,6.31579,2.2807,4.03509,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.29236,1.66341,98,63,NA,113,23,35,332,96,19959,2018-04-08,37,2017/2018,hhs7,1.9,NA,NA,0.6372301349242107,0.4466328602374899,0.21691981685871892,1.0533981772312497,0.45739478626870633,0.2239661754945659,0.8029576263397312,"(0,1]",FALSE
HHS Regions,hhs8,2018,15,1696,57,66,7.25236,3.36085,3.89151,2018-04-08,NA,NA,NA,NA,NA,NA,NA,0.842282,1.08371,132,101,NA,231,50,37,551,124,50844,2018-04-08,37,2017/2018,hhs8,1.3,NA,NA,0.6009205208806153,0.48176749131111907,0.21956932559616085,0.9787647286418182,0.48464618045235525,0.23896490119616512,0.48657497333807626,"(0,1]",FALSE
HHS Regions,hhs9,2018,15,1257,13,45,4.61416,1.03421,3.57995,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.97652,1.92423,263,365,NA,579,185,249,1641,200,85281,2018-04-08,37,2017/2018,hhs9,2.4,NA,NA,0.78555008532,0.5890475409189279,0.22751856448836463,1.032181957878261,0.5868393135036502,0.24831677567127042,0.8002309601482965,"(0,1]",FALSE
HHS Regions,hhs10,2018,15,1611,55,137,11.9181,3.41403,8.50403,2018-04-08,NA,NA,NA,NA,NA,NA,NA,1.15663,1.62712,187,210,NA,197,88,82,764,140,46954,2018-04-08,37,2017/2018,hhs10,1.4,NA,NA,0.7277011999785715,0.5261942413477715,0.26405120440932695,0.9836736842105264,0.6104496443646388,0.3701241797571765,0.3167897749637885,"(0,1]",FALSE
HHS Regions,hhs1,2018,16,1654,73,153,13.6638,4.41354,9.2503,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.77098,1.60965,168,134,NA,342,86,52,782,129,48582,2018-04-15,38,2017/2018,hhs1,1.4,NA,NA,1.0921405962571429,0.5587036935336871,0.3455877939557156,1.0921405962571429,0.5402127697068674,0.3356696443145538,1.6442589787269164,"(1,2]",TRUE
HHS Regions,hhs2,2018,16,2195,117,74,8.70159,5.3303,3.3713,2018-04-15,NA,NA,NA,NA,NA,NA,NA,2.28189,1.80563,894,449,NA,757,184,144,2428,167,134468,2018-04-15,38,2017/2018,hhs2,3.1,NA,NA,0.6720417057900001,0.4835622247367418,0.25278351857396664,0.9367384817909091,0.5455990297206741,0.3198057288567559,0.39537339284488215,"(0,1]",FALSE
HHS Regions,hhs3,2018,16,1792,46,127,9.65402,2.56696,7.08705,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.49447,1.59568,547,764,NA,916,306,227,2760,341,172967,2018-04-15,38,2017/2018,hhs3,2,NA,NA,0.6750967836529999,0.6360192664247628,0.23304980216681612,1.330433387379167,0.6446549758662578,0.2355741830222396,0.1292238707832777,"(0,1]",FALSE
HHS Regions,hhs4,2018,16,3612,80,133,5.89701,2.21484,3.68217,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.29232,1.64076,694,525,NA,958,199,129,2505,359,152673,2018-04-15,38,2017/2018,hhs4,1.9,NA,NA,0.6400588212463159,0.4690444226676447,0.2309647390001077,1.10729968190625,0.47235362592279506,0.2292180608692562,0.731640406901349,"(0,1]",FALSE
HHS Regions,hhs5,2018,16,5917,178,693,14.7203,3.00828,11.712,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.44979,1.31889,278,240,NA,508,145,134,1305,275,98947,2018-04-15,38,2017/2018,hhs5,1.8,NA,NA,0.6868758681277778,0.47023376414686613,0.19615955805504676,0.77798658875,0.4740256301291912,0.19287115543014013,1.103587716493372,"(1,2]",FALSE
HHS Regions,hhs6,2018,16,1971,7,36,2.18163,0.35515,1.82648,2018-04-15,NA,NA,NA,NA,NA,NA,NA,2.12088,1.96641,669,483,NA,656,187,124,2119,267,107760,2018-04-15,38,2017/2018,hhs6,4.2,NA,NA,0.4939548203942858,0.40306726732912895,0.23788508942513198,0.8266558861068966,0.3977549986544257,0.23529074985850873,0.4088550943788037,"(0,1]",FALSE
HHS Regions,hhs7,2018,16,1018,24,38,6.09037,2.35756,3.73281,2018-04-15,NA,NA,NA,NA,NA,NA,NA,0.875072,1.27155,75,36,NA,96,20,9,236,95,18560,2018-04-15,38,2017/2018,hhs7,1.9,NA,NA,0.4325141460176842,0.3879252487050815,0.15187939784931595,0.6791800992756251,0.40094030800327096,0.1809358093440489,0.17450298052595908,"(0,1]",FALSE
HHS Regions,hhs8,2018,16,1296,30,64,7.25309,2.31481,4.93827,2018-04-15,NA,NA,NA,NA,NA,NA,NA,0.68162,0.715568,117,125,NA,221,47,28,538,140,75185,2018-04-15,38,2017/2018,hhs8,1.3,NA,NA,0.4862934522630769,0.4153280852822833,0.22153611002772777,0.9994099461545454,0.4347285203082733,0.220062112646444,0.23431989875353423,"(0,1]",FALSE
HHS Regions,hhs9,2018,16,932,9,21,3.21888,0.965665,2.25322,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.96057,1.85119,230,311,NA,584,173,202,1500,198,81029,2018-04-15,38,2017/2018,hhs9,2.4,NA,NA,0.7906090018266667,0.5160006172929026,0.20896355496296593,0.9175682182591305,0.5397353741414552,0.2136716192254176,1.174108328446497,"(1,2]",FALSE
HHS Regions,hhs10,2018,16,1096,31,85,10.5839,2.82847,7.75547,2018-04-15,NA,NA,NA,NA,NA,NA,NA,1.06773,1.48785,184,147,NA,231,80,54,696,141,46779,2018-04-15,38,2017/2018,hhs10,1.4,NA,NA,0.6819446603785715,0.5961016964859863,0.38823952990459315,1.6975263157894738,0.5574199991879332,0.380733640260171,0.3270650345095471,"(0,1]",FALSE
HHS Regions,hhs1,2018,17,1425,48,101,10.4561,3.36842,7.08772,2018-04-22,NA,NA,NA,NA,NA,NA,NA,1.49462,1.30523,154,126,NA,326,48,44,698,129,53477,2018-04-22,39,2017/2018,hhs1,1.4,NA,NA,0.9559578844142859,0.4597906333759805,0.28771564205903655,0.9591147156916668,0.48719461893569566,0.3049521866978408,1.5371697135690985,"(1,2]",FALSE
HHS Regions,hhs2,2018,17,1978,92,76,8.49343,4.65116,3.84226,2018-04-22,NA,NA,NA,NA,NA,NA,NA,2.18437,1.78035,831,462,NA,804,238,189,2524,168,141770,2018-04-22,39,2017/2018,hhs2,3.1,NA,NA,0.6447877622932258,0.4681061074354154,0.2339641413701721,0.8578739191590908,0.5463745667371055,0.5519241446569567,0.17830927765859578,"(0,1]",FALSE
HHS Regions,hhs3,2018,17,1574,19,104,7.81449,1.20712,6.60737,2018-04-22,NA,NA,NA,NA,NA,NA,NA,1.33781,1.53968,540,654,NA,991,281,191,2657,336,172568,2018-04-22,39,2017/2018,hhs3,2,NA,NA,0.6166334856654999,0.5867397795728893,0.22859846115288485,1.2782566817829166,0.5989106557107714,0.22735253256017057,0.07795307910211219,"(0,1]",FALSE
HHS Regions,hhs4,2018,17,3433,73,128,5.85494,2.12642,3.72852,2018-04-22,NA,NA,NA,NA,NA,NA,NA,1.2095,1.52364,619,487,NA,889,174,112,2281,352,149707,2018-04-22,39,2017/2018,hhs4,1.9,NA,NA,0.5993076319473685,0.44108579906188705,0.20250024607805406,0.9961744822375,0.45096505662694236,0.21451408024281698,0.691528384302379,"(0,1]",FALSE
HHS Regions,hhs5,2018,17,5066,130,484,12.12,2.56613,9.55389,2018-04-22,NA,NA,NA,NA,NA,NA,NA,1.36738,1.31668,309,238,NA,445,126,128,1246,269,94632,2018-04-22,39,2017/2018,hhs5,1.8,NA,NA,0.6675853022222222,0.42759898649400385,0.17801741849708091,0.6675853022222222,0.43679382182120013,0.1883049469768042,1.22562622016219,"(1,2]",TRUE
HHS Regions,hhs6,2018,17,1692,12,29,2.42317,0.70922,1.71395,2018-04-22,NA,NA,NA,NA,NA,NA,NA,2.03449,1.97293,671,434,NA,671,199,127,2102,262,106542,2018-04-22,39,2017/2018,hhs6,4.2,NA,NA,0.47266448777785713,0.3602403378544467,0.21540439305609163,0.7881770165834483,0.37021578585833775,0.23347691272779886,0.43879585661199877,"(0,1]",FALSE
HHS Regions,hhs7,2018,17,887,17,23,4.50958,1.91657,2.59301,2018-04-22,NA,NA,NA,NA,NA,NA,NA,0.959192,1.37487,77,48,NA,86,23,22,256,92,18620,2018-04-22,39,2017/2018,hhs7,1.9,NA,NA,0.4820718260033685,0.3682628150672415,0.16651207626356354,0.6688122230928948,0.3629259116505303,0.14862823668534,0.8016371384737704,"(0,1]",FALSE
HHS Regions,hhs8,2018,17,1189,32,41,6.13961,2.69134,3.44828,2018-04-22,NA,NA,NA,NA,NA,NA,NA,0.786336,0.863819,155,171,NA,259,55,41,681,139,78836,2018-04-22,39,2017/2018,hhs8,1.3,NA,NA,0.567736951008,0.4070899843314176,0.22156849229542408,0.8984648257390908,0.4012276988656761,0.21962307153496952,0.758159199662279,"(0,1]",FALSE
HHS Regions,hhs9,2018,17,1080,18,24,3.88889,1.66667,2.22222,2018-04-22,NA,NA,NA,NA,NA,NA,NA,2.00626,1.87457,220,288,NA,687,166,193,1554,199,82899,2018-04-22,39,2017/2018,hhs9,2.4,NA,NA,0.8034328147858335,0.5141579642125351,0.2050886671842165,0.8600889394634783,0.5296524734115456,0.251306891658079,1.0894263168348983,"(1,2]",FALSE
HHS Regions,hhs10,2018,17,1004,31,64,9.46215,3.08765,6.3745,2018-04-22,NA,NA,NA,NA,NA,NA,NA,0.750455,1.17387,147,118,NA,178,61,49,553,142,47109,2018-04-22,39,2017/2018,hhs10,1.4,NA,NA,0.4853184444410714,0.5499640597300417,0.47495224525430957,2.3022473684210527,0.5498711682997252,0.40881653290252995,-0.15790145129488783,"(-1,0]",FALSE
HHS Regions,hhs1,2018,18,1094,15,50,5.9415,1.37112,4.57038,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.34454,1.18257,146,97,NA,278,64,33,618,122,52259,2018-04-29,40,2017/2018,hhs1,1.4,2020-04-26,Apr-26,0.9033243970714286,0.4430895298974194,0.27830084660487264,0.9033243970714286,0.4364879481232641,0.26739969377836287,1.7458376348594737,"(1,2]",TRUE
HHS Regions,hhs2,2018,18,1841,56,37,5.0516,3.04183,2.00978,2018-04-29,NA,NA,NA,NA,NA,NA,NA,2.97661,1.77549,909,394,NA,839,214,194,2550,166,143622,2018-04-29,40,2017/2018,hhs2,3.1,2020-04-26,Apr-26,0.911691473948387,0.6874553680391594,0.8904105734124909,4.505965351515385,0.5757896239706212,0.5714048623376674,0.5878526280010322,"(0,1]",FALSE
HHS Regions,hhs3,2018,18,1436,23,77,6.96379,1.60167,5.36212,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.25161,1.40644,541,539,NA,885,238,192,2395,325,170288,2018-04-29,40,2017/2018,hhs3,2,2020-04-26,Apr-26,0.5822252539905,0.5739729211346623,0.22621123467733562,1.2074830091241668,0.5802984990604758,0.2174393645474065,0.008861113690405719,"(0,1]",FALSE
HHS Regions,hhs4,2018,18,3217,66,110,5.47094,2.0516,3.41933,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.19057,1.54426,640,419,NA,840,178,121,2198,345,142334,2018-04-29,40,2017/2018,hhs4,1.9,2020-04-26,Apr-26,0.5923340156010526,0.4427649481512953,0.21809446555198486,0.949527803836875,0.43614116011985954,0.2024715725624403,0.7714310384635584,"(0,1]",FALSE
HHS Regions,hhs5,2018,18,4330,121,350,10.8776,2.79446,8.08314,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.14788,1.04964,245,179,NA,356,110,73,963,250,91746,2018-04-29,40,2017/2018,hhs5,1.8,2020-04-26,Apr-26,0.5683434472888889,0.41254871482273037,0.19418713434837992,0.7676108807684211,0.41141544760920695,0.18602501565276763,0.8435854668739934,"(0,1]",FALSE
HHS Regions,hhs6,2018,18,1544,4,14,1.1658,0.259067,0.906736,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.98637,1.7969,603,414,NA,615,128,114,1874,257,104291,2018-04-29,40,2017/2018,hhs6,4.2,2020-04-26,Apr-26,0.46743164250952374,0.34733975239143766,0.2528922982784192,0.8502649806930436,0.3514772271857825,0.22732916802914843,0.510072756298802,"(0,1]",FALSE
HHS Regions,hhs7,2018,18,767,14,21,4.56323,1.82529,2.73794,2018-04-29,NA,NA,NA,NA,NA,NA,NA,0.485035,0.89904,58,21,NA,58,18,6,161,91,17908,2018-04-29,40,2017/2018,hhs7,1.9,2020-04-26,Apr-26,0.24363249335236842,0.3325896711792678,0.1262244095947755,0.5997124890500001,0.34519472164399767,0.14185454127997746,-0.7159603589368104,"(-1,0]",FALSE
HHS Regions,hhs8,2018,18,1082,31,29,5.54529,2.86506,2.68022,2018-04-29,NA,NA,NA,NA,NA,NA,NA,0.643685,0.809339,151,163,NA,232,52,26,624,138,77100,2018-04-29,40,2017/2018,hhs8,1.3,2020-04-26,Apr-26,0.46768523081807695,0.3812650269833275,0.2246419412588025,0.9486083953854544,0.3691439808899144,0.221249743293306,0.44538469722664736,"(0,1]",FALSE
HHS Regions,hhs9,2018,18,986,7,15,2.23124,0.709939,1.5213,2018-04-29,NA,NA,NA,NA,NA,NA,NA,1.97314,1.95797,213,267,NA,561,169,194,1404,187,71707,2018-04-29,40,2017/2018,hhs9,2.4,2020-04-26,Apr-26,0.8037977129433334,0.5587988387291993,0.32926643535700656,1.4604279334666663,0.5133113481592956,0.26075413344658793,1.1140240077672252,"(1,2]",FALSE
